target_id	length	eff_length	est_counts	tpm
FBtr0081350	837	663.781	8	1.7754
FBtr0085024	680	506.781	0	0
FBtr0089694	898	724.781	13.2217	2.68728
FBtr0086315	2319	2145.78	0	0
FBtr0342673	2173	1999.78	0	0
FBtr0086807	910	736.781	0	0
FBtr0071933	882	708.781	6339.74	1317.62
FBtr0345504	1177	1003.78	78.2609	11.4852
FBtr0084864	1358	1184.78	0	0
FBtr0071766	1313	1139.78	2	0.258488
FBtr0301679	2322	2148.78	20.5769	1.41065
FBtr0301677	2451	2277.78	0	0
FBtr0071101	3101	2927.78	2.5912	0.130375
FBtr0071102	3358	3184.78	12.3921	0.57319
FBtr0305064	3801	3627.78	1	0.040606
FBtr0077949	4160	3986.78	0	0
FBtr0332911	6319	6145.78	160.359	3.84369
FBtr0088940	3034	2860.78	368.217	18.9605
FBtr0332912	5298	5124.78	40.5124	1.16451
FBtr0300780	2893	2719.78	4.28447	0.232057
FBtr0088939	5468	5294.78	110.042	3.06156
FBtr0300779	5968	5794.78	1027.58	26.1224
FBtr0332420	946	772.781	58.6843	11.1866
FBtr0088115	1309	1135.78	0	0
FBtr0303581	1018	844.781	0	0
FBtr0290243	852	678.781	2	0.434042
FBtr0076683	912	738.781	4	0.797583
FBtr0071624	1824	1650.78	7	0.624655
FBtr0110814	1899	1725.78	0	0
FBtr0339652	10506	10332.8	3.13209	0.0446529
FBtr0289988	3908	3734.78	4.86791	0.192003
FBtr0087798	6007	5833.78	222.774	5.62529
FBtr0345196	5671	5497.78	212.476	5.69317
FBtr0345375	6332	6158.78	94.7505	2.26631
FBtr0079856	960	786.781	0	0
FBtr0346456	1395	1221.78	0	0
FBtr0082998	1284	1110.78	96.7266	12.8277
FBtr0084139	1542	1368.78	284	30.5644
FBtr0339838	1456	1282.78	57.1183	6.55925
FBtr0304001	2452	2278.78	226.324	14.6305
FBtr0073790	917	743.781	42.5576	8.42876
FBtr0336919	837	663.781	7.91953	1.75754
FBtr0070077	532	358.781	8.34976	3.42828
FBtr0300328	580	406.781	0	0
FBtr0070926	1173	999.781	9.99937	1.47333
FBtr0070477	4527	4353.78	0	0
FBtr0332311	4441	4267.78	96	3.31361
FBtr0083538	1228	1054.78	1	0.139659
FBtr0273343	6113	5939.78	0	0
FBtr0332463	5871	5697.78	1.98846	0.0514094
FBtr0088120	5895	5721.78	0.0115426	0.00029717
FBtr0335467	434	260.808	0	0
FBtr0336486	1177	1003.78	181	26.5626
FBtr0332904	3750	3576.78	36.9105	1.52016
FBtr0300344	5521	5347.78	12.1101	0.333584
FBtr0332906	7728	7554.78	5.79205	0.112938
FBtr0300343	4104	3930.78	19.0089	0.712377
FBtr0332907	4768	4594.78	0	0
FBtr0344869	4091	3917.78	0	0
FBtr0300342	5187	5013.78	17.2091	0.505619
FBtr0332905	5264	5090.78	0	0
FBtr0332908	4247	4073.78	0	0
FBtr0082435	836	662.781	3	0.66678
FBtr0077077	2238	2064.78	4	0.285376
FBtr0110975	1732	1558.78	144.921	13.6955
FBtr0339799	353	179.808	0	0
FBtr0112361	314	140.808	0	0
FBtr0074560	1424	1250.78	6	0.706645
FBtr0335407	1018	844.781	34.5407	6.02309
FBtr0085411	1087	913.781	79.4593	12.8096
FBtr0081374	1549	1375.78	2278	243.914
FBtr0077494	676	502.781	0	0
FBtr0088587	1925	1751.78	961.203	80.8289
FBtr0088588	1894	1720.78	948.797	81.2231
FBtr0086506	2914	2740.78	104.92	5.63919
FBtr0086509	5899	5725.78	11757	302.479
FBtr0340469	5893	5719.78	340.088	8.75879
FBtr0301279	2902	2728.78	0	0
FBtr0340468	5605	5431.78	10.9597	0.297226
FBtr0086508	3472	3298.78	3.60203e-06	1.60852e-07
FBtr0082731	707	533.781	1	0.275974
FBtr0337088	1213	1039.78	0	0
FBtr0301573	258	84.8705	0	0
FBtr0335426	3592	3418.78	43.2933	1.86544
FBtr0335427	3840	3666.78	128.72	5.17122
FBtr0083220	2786	2612.78	3066.19	172.873
FBtr0083221	2720	2546.78	188.948	10.9291
FBtr0300324	1592	1418.78	0.165542	0.0171879
FBtr0087417	1585	1411.78	70.8345	7.3911
FBtr0083346	594	420.781	0	0
FBtr0078623	1123	949.781	0	0
FBtr0344315	1413	1239.78	0	0
FBtr0301869	4198	4024.78	0	0
FBtr0100868	789	615.781	1973	471.989
FBtr0305291	602	428.781	0	0
FBtr0305290	468	294.781	0	0
FBtr0303897	3325	3151.78	0.000820647	3.83559e-05
FBtr0303896	3337	3163.78	7.80622e-06	3.63468e-07
FBtr0079807	3305	3131.78	1.99917	0.0940352
FBtr0086885	1699	1525.78	175	16.8957
FBtr0344544	954	780.781	0	0
FBtr0344545	683	509.781	1	0.288967
FBtr0344543	992	818.781	0	0
FBtr0077584	1594	1420.78	2	0.207365
FBtr0080408	1663	1489.78	37	3.65856
FBtr0340545	1680	1506.78	3.40224e-05	3.32619e-06
FBtr0100588	1675	1501.78	111	10.888
FBtr0346860	3513	3339.78	0	0
FBtr0310091	444	270.781	12	6.52821
FBtr0074054	1421	1247.78	162.363	19.1681
FBtr0344214	1496	1322.78	17.6371	1.96413
FBtr0074050	770	596.781	3	0.740522
FBtr0081146	701	527.781	173	48.2863
FBtr0075871	1177	1003.78	0	0
FBtr0304867	4472	4298.78	0	0
FBtr0304865	4033	3859.78	3	0.114496
FBtr0071133	1461	1287.78	31	3.5461
FBtr0300914	1155	981.781	5	0.750217
FBtr0073570	827	653.781	503	113.336
FBtr0083772	1138	964.781	1	0.152687
FBtr0445828	2736	2562.78	2	0.114961
FBtr0075665	544	370.781	1	0.397296
FBtr0306848	818	644.781	0	0
FBtr0079649	1254	1080.78	28.5914	3.897
FBtr0345734	1473	1299.78	17.1024	1.93829
FBtr0079648	1397	1223.78	83.0921	10.002
FBtr0339790	2003	1829.78	13.2141	1.06382
FBtr0087546	2984	2810.78	282	14.7793
FBtr0076573	651	477.781	0	0
FBtr0071246	2754	2580.78	98.6893	5.63314
FBtr0300383	2286	2112.78	480.652	33.5126
FBtr0345986	3773	3599.78	46.9483	1.92121
FBtr0073923	2894	2720.78	161	8.71694
FBtr0077641	1850	1676.78	606	53.2388
FBtr0083084	794	620.781	186	44.1373
FBtr0083093	1077	903.781	165.757	27.0172
FBtr0347564	1109	935.781	29.2432	4.60343
FBtr0082044	913	739.781	79	15.731
FBtr0077349	4711	4537.78	329.201	10.6868
FBtr0309239	5178	5004.78	488.56	14.3802
FBtr0309238	4305	4131.78	468.286	16.6957
FBtr0077348	3434	3260.78	41.4309	1.87169
FBtr0392899	1420	1246.78	0	0
FBtr0339507	4341	4167.78	234.674	8.29452
FBtr0339506	3992	3818.78	309.3	11.9313
FBtr0077347	3247	3073.78	125.041	5.99254
FBtr0077346	3194	3020.78	16.4055	0.800024
FBtr0308494	896	722.781	0	0
FBtr0308493	1047	873.781	0	0
FBtr0083700	3619	3445.78	2641.38	112.921
FBtr0083703	1740	1566.78	2305.15	216.732
FBtr0083702	2120	1946.78	86.5838	6.55165
FBtr0334523	3196	3022.78	973.559	47.4447
FBtr0113246	2030	1856.78	0	0
FBtr0334524	3167	2993.78	128.305	6.31328
FBtr0083701	3027	2853.78	3161.02	163.169
FBtr0112372	655	481.781	46.8934	14.3382
FBtr0299809	2056	1882.78	19.2628	1.50713
FBtr0344625	1703	1529.78	0	0
FBtr0078714	2785	2611.78	0	0
FBtr0078713	2798	2624.78	509	28.5665
FBtr0087906	2796	2622.78	3	0.168497
FBtr0112653	10317	10143.8	1635.19	23.7466
FBtr0333160	13753	13579.8	7.80576	0.0846748
FBtr0072989	2057	1883.78	0	0
FBtr0072986	1998	1824.78	8.21974	0.663558
FBtr0072988	1725	1551.78	0	0
FBtr0072987	1776	1602.78	28.7803	2.64516
FBtr0346031	600	426.781	16.793	5.79635
FBtr0080671	1301	1127.78	0	0
FBtr0070425	1791	1617.78	525.66	47.8649
FBtr0080342	1033	859.781	124	21.2454
FBtr0113157	1331	1157.78	0	0
FBtr0076359	745	571.781	34	8.75953
FBtr0084782	1420	1246.78	70	8.27065
FBtr0303280	6066	5892.78	1	0.0249984
FBtr0343817	6913	6739.78	0	0
FBtr0073066	1148	974.781	858.854	129.791
FBtr0073067	803	629.781	1568.31	366.838
FBtr0073068	1014	840.781	197.834	34.6617
FBtr0082194	2674	2500.78	4	0.235622
FBtr0340581	2921	2747.78	0	0
FBtr0081054	2843	2669.78	0	0
FBtr0300678	1481	1307.78	0	0
FBtr0300677	965	791.781	0	0
FBtr0076994	413	239.808	0	0
FBtr0075446	2036	1862.78	250	19.7701
FBtr0300748	2545	2371.78	75.6943	4.70133
FBtr0300744	2481	2307.78	24.9037	1.58965
FBtr0300746	2488	2314.78	255.473	16.258
FBtr0300745	2417	2243.78	8.12487e-05	5.33418e-06
FBtr0300747	2445	2271.78	160.356	10.398
FBtr0300743	2394	2220.78	783.572	51.9763
FBtr0083876	1391	1217.78	0	0
FBtr0077159	3044	2870.78	0	0
FBtr0077161	2975	2801.78	238.922	12.5619
FBtr0077160	3546	3372.78	502.078	21.9288
FBtr0333595	3655	3481.78	0	0
FBtr0073975	2045	1871.78	5	0.393502
FBtr0075573	413	239.808	0	0
FBtr0339978	2834	2660.78	3.99989	0.221448
FBtr0087496	2857	2683.78	0.000105455	5.78833e-06
FBtr0339977	3312	3138.78	0	0
FBtr0333407	1602	1428.78	453.289	46.7348
FBtr0346267	1724	1550.78	12.7113	1.20746
FBtr0339515	3399	3225.78	0	0
FBtr0075749	3405	3231.78	0	0
FBtr0075750	3465	3291.78	0	0
FBtr0305298	5505	5331.78	0	0
FBtr0305301	6665	6491.78	1288.21	29.2318
FBtr0305296	5024	4850.78	0	0
FBtr0305303	5123	4949.78	8.34769	0.248435
FBtr0305294	4196	4022.78	0	0
FBtr0305295	5688	5514.78	0	0
FBtr0305304	6058	5884.78	24.2002	0.605786
FBtr0305302	5744	5570.78	8.97066	0.237214
FBtr0305299	5048	4874.78	0	0
FBtr0310205	8533	8359.78	148.787	2.62182
FBtr0305297	7195	7021.78	1290.66	27.0768
FBtr0076719	687	513.781	0	0
FBtr0333624	559	385.781	0	0
FBtr0078344	2185	2011.78	4	0.292894
FBtr0303283	663	489.781	0	0
FBtr0076880	1426	1252.78	4	0.470345
FBtr0301742	279	105.843	0	0
FBtr0100556	686	512.781	138.572	39.8085
FBtr0074245	1709	1535.78	30.9134	2.96516
FBtr0333585	4175	4001.78	0	0
FBtr0301096	3219	3045.78	2.13758	0.103384
FBtr0344807	3887	3713.78	0	0
FBtr0301097	3863	3689.78	0	0
FBtr0333583	3851	3677.78	0	0
FBtr0301098	2017	1843.78	10.088	0.805985
FBtr0333584	3899	3725.78	0	0
FBtr0304988	3802	3628.78	1.71543e-05	6.96375e-07
FBtr0301095	3766	3592.78	3.45651	0.141723
FBtr0087478	2966	2792.78	0	0
FBtr0332466	3460	3286.78	0	0
FBtr0074472	1224	1050.78	584	81.8714
FBtr0343635	6485	6311.78	145.486	3.39549
FBtr0074689	6612	6438.78	995.901	22.7848
FBtr0343634	6552	6378.78	7.61239	0.175798
FBtr0089906	5188	5014.78	1315.86	38.6535
FBtr0306025	5068	4894.78	0.901196	0.0271217
FBtr0342978	2410	2236.78	4.76323	0.313696
FBtr0074668	1733	1559.78	44.6184	4.21388
FBtr0331155	1733	1559.78	44.6184	4.21388
FBtr0084193	1788	1614.78	0	0
FBtr0339165	3738	3564.78	60.6566	2.50655
FBtr0290076	4574	4400.78	290.214	9.71451
FBtr0099990	3194	3020.78	3471.65	169.297
FBtr0099988	4248	4074.78	296.238	10.7095
FBtr0099989	3585	3411.78	1704.24	73.5836
FBtr0085579	1671	1497.78	0	0
FBtr0110834	1616	1442.78	0	0
FBtr0080777	3856	3682.78	0	0
FBtr0305561	3363	3189.78	200.979	9.28159
FBtr0080774	3653	3479.78	300.907	12.7383
FBtr0080773	3703	3529.78	1.63587e-07	6.82703e-09
FBtr0080775	3491	3317.78	65.6594	2.91528
FBtr0080776	3946	3772.78	41.4539	1.61859
FBtr0331581	1534	1360.78	8.9969	0.973949
FBtr0076355	929	755.781	11.0031	2.14462
FBtr0083453	2984	2810.78	0	0
FBtr0339170	2829	2655.78	3	0.166403
FBtr0074692	2123	1949.78	1	0.075552
FBtr0343593	2696	2522.78	0	0
FBtr0088870	1001	827.781	0	0
FBtr0339283	997	823.781	0	0
FBtr0074347	729	555.781	135.918	36.0252
FBtr0310520	689	515.781	76.7393	21.9171
FBtr0075676	2730	2556.78	0	0
FBtr0333031	2985	2811.78	0	0
FBtr0304700	1633	1459.78	0	0
FBtr0300920	5291	5117.78	4.68502	0.134853
FBtr0300921	5812	5638.78	236.579	6.1805
FBtr0088381	5297	5123.78	26.5941	0.764588
FBtr0300919	5806	5632.78	51.1414	1.33746
FBtr0300461	962	788.781	0	0
FBtr0332490	977	803.781	0	0
FBtr0332491	965	791.781	0	0
FBtr0339516	3779	3605.78	0	0
FBtr0087771	3412	3238.78	123.525	5.61832
FBtr0344197	5631	5457.78	172.479	4.65535
FBtr0310499	3256	3082.78	135.071	6.45433
FBtr0334468	5718	5544.78	105.667	2.8073
FBtr0100006	1026	852.781	0	0
FBtr0079889	2872	2698.78	40.5832	2.21519
FBtr0310483	2739	2565.78	799.417	45.8971
FBtr0114464	1585	1411.78	41.8885	4.37078
FBtr0344622	3581	3407.78	143.161	6.18847
FBtr0301975	1555	1381.78	0.232877	0.0248267
FBtr0301976	1701	1527.78	113.773	10.9701
FBtr0344621	3465	3291.78	95.3924	4.26888
FBtr0076314	1775	1601.78	1	0.0919663
FBtr0085473	1048	874.781	437	73.5891
FBtr0088519	1191	1017.78	21	3.03946
FBtr0072970	6259	6085.78	1206.37	29.2009
FBtr0333441	6266	6092.78	83.6275	2.02192
FBtr0332653	3379	3205.78	38.0381	1.7479
FBtr0300784	3463	3289.78	0	0
FBtr0300783	3281	3107.78	309.825	14.6858
FBtr0300786	3338	3164.78	0	0
FBtr0301967	3364	3190.78	0	0
FBtr0332652	3382	3208.78	0	0
FBtr0332654	3278	3104.78	0.000212868	1.00997e-05
FBtr0300785	3159	2985.78	294.786	14.5439
FBtr0072339	548	374.781	1085.79	426.775
FBtr0072340	591	417.781	54.2111	19.1149
FBtr0088248	543	369.781	23	9.16251
FBtr0302188	4001	3827.78	775	29.8254
FBtr0085821	6616	6442.78	21.5	0.491583
FBtr0330107	6616	6442.78	21.5	0.491583
FBtr0273367	5627	5453.78	164.436	4.4415
FBtr0273368	4831	4657.78	108.045	3.41711
FBtr0084786	2703	2529.78	2551	148.545
FBtr0074511	1034	860.781	1113.52	190.562
FBtr0308351	1134	960.781	13.4831	2.06727
FBtr0075194	1688	1514.78	0	0
FBtr0072442	1609	1435.78	0	0
FBtr0072441	2229	2055.78	0	0
FBtr0072433	3980	3806.78	22.7157	0.879021
FBtr0072434	4358	4184.78	0	0
FBtr0308684	3695	3521.78	26.915	1.12581
FBtr0072435	4421	4247.78	1598.37	55.4302
FBtr0091881	413	239.808	0	0
FBtr0339928	324	150.808	0	0
FBtr0088881	459	285.781	0	0
FBtr0309802	655	481.781	0	0
FBtr0071865	616	442.781	819	272.475
FBtr0085461	736	562.781	370.365	96.9443
FBtr0081160	12088	11914.8	235.89	2.91645
FBtr0344846	4869	4695.78	18.5922	0.583248
FBtr0336627	6258	6084.78	4.32335	0.104666
FBtr0081159	4963	4789.78	755.458	23.2341
FBtr0081158	4544	4370.78	1905.74	64.2296
FBtr0072040	526	352.781	4	1.67027
FBtr0086596	641	467.781	0	0
FBtr0073512	2235	2061.78	402	28.722
FBtr0308064	274	100.843	1	1.46078
FBtr0333185	2368	2194.78	0	0
FBtr0333186	1852	1678.78	171.216	15.0239
FBtr0070668	2390	2216.78	108.507	7.21051
FBtr0071127	2003	1829.78	10	0.805068
FBtr0307070	5841	5667.78	32.0476	0.83294
FBtr0345336	7004	6830.78	0.00569781	0.000122877
FBtr0307071	6941	6767.78	484.381	10.5432
FBtr0079231	5963	5789.78	1260.07	32.06
FBtr0307069	5851	5677.78	874.706	22.6942
FBtr0079232	5831	5657.78	278.793	7.25884
FBtr0073361	1354	1180.78	2	0.249512
FBtr0114373	1164	990.781	0	0
FBtr0084311	2208	2034.78	132.925	9.62323
FBtr0080270	340	166.808	0	0
FBtr0087267	956	782.781	167	31.4273
FBtr0073473	664	490.781	3.45621	1.03739
FBtr0307189	522	348.781	0.543793	0.229674
FBtr0089378	394	220.808	0	0
FBtr0071235	4089	3915.78	14	0.526673
FBtr0077943	632	458.781	0	0
FBtr0301010	695	521.781	0	0
FBtr0306082	641	467.781	1.18247	0.372373
FBtr0339542	5102	4928.78	217	6.48563
FBtr0299968	1397	1223.78	262	31.5376
FBtr0339435	2588	2414.78	31.288	1.90867
FBtr0339436	2619	2445.78	0	0
FBtr0074812	2521	2347.78	894.958	56.1535
FBtr0301703	3096	2922.78	5.75351	0.28998
FBtr0332801	7793	7619.78	831.042	16.0662
FBtr0075084	7804	7630.78	141.958	2.74046
FBtr0091834	529	355.781	0	0
FBtr0086597	777	603.781	0	0
FBtr0074326	1034	860.781	0	0
FBtr0087335	1064	890.781	687.686	113.724
FBtr0307342	1275	1101.78	106.188	14.1974
FBtr0085003	1564	1390.78	4.81239	0.509723
FBtr0334931	377	203.808	0	0
FBtr0091882	595	421.781	0	0
FBtr0112447	484	310.781	1	0.473998
FBtr0086071	1228	1054.78	366.084	51.127
FBtr0307172	1145	971.781	29.916	4.53489
FBtr0346505	2597	2423.78	0	0
FBtr0302558	2531	2357.78	0	0
FBtr0080405	3478	3304.78	1664	74.1724
FBtr0332410	3637	3463.78	0	0
FBtr0079253	2309	2135.78	1428	98.4925
FBtr0340109	1951	1777.78	52.2286	4.32775
FBtr0340107	2021	1847.78	18.4007	1.46695
FBtr0340108	2157	1983.78	27.4219	2.03627
FBtr0346751	660	486.781	0	0
FBtr0072525	2502	2328.78	1.11427e-07	7.04842e-09
FBtr0072524	3966	3792.78	101.429	3.93945
FBtr0306293	592	418.781	17	5.97989
FBtr0085723	659	485.781	0	0
FBtr0086665	301	127.821	0	0
FBtr0340328	769	595.781	0	0
FBtr0112527	1245	1071.78	110.709	15.2163
FBtr0339825	1252	1078.78	0.038091	0.0052014
FBtr0339826	1020	846.781	0	0
FBtr0083550	3492	3318.78	7	0.310707
FBtr0083548	3838	3664.78	0	0
FBtr0083549	3611	3437.78	0	0
FBtr0300944	890	716.781	114.04	23.4371
FBtr0333068	959	785.781	5.95952	1.11723
FBtr0074134	1454	1280.78	218	25.0734
FBtr0070139	2671	2497.78	0	0
FBtr0335403	2840	2666.78	0	0
FBtr0075591	1680	1506.78	186.89	18.2712
FBtr0076720	1046	872.781	266	44.896
FBtr0075664	560	386.781	0	0
FBtr0081384	1477	1303.78	338	38.1895
FBtr0077832	1038	864.781	2.36407	0.402704
FBtr0113347	2177	2003.78	1	0.0735159
FBtr0302260	8774	8600.78	0	0
FBtr0070131	8984	8810.78	261.044	4.36447
FBtr0340196	8896	8722.78	0.0105195	0.000177652
FBtr0070133	8843	8669.78	0	0
FBtr0070132	8908	8734.78	0.176649	0.00297915
FBtr0340197	8740	8566.78	0.0644451	0.00110816
FBtr0340195	9031	8857.78	160.979	2.67717
FBtr0070130	8960	8786.78	0.000938174	1.57284e-05
FBtr0302259	9406	9232.78	17.6455	0.281535
FBtr0343645	553	379.781	733.65	284.568
FBtr0080616	673	499.781	22.8324	6.72983
FBtr0084519	666	492.781	25	7.47339
FBtr0332444	659	485.781	0	0
FBtr0081986	4239	4065.78	271	9.81876
FBtr0301246	2967	2793.78	0	0
FBtr0333666	2835	2661.78	0.000186129	1.03008e-05
FBtr0071713	2792	2618.78	0	0
FBtr0071711	2719	2545.78	155.1	8.97473
FBtr0071712	2701	2527.78	512.9	29.89
FBtr0334093	2193	2019.78	47.8996	3.49349
FBtr0334091	2228	2054.78	46.2206	3.31361
FBtr0075997	2196	2022.78	424.117	30.8865
FBtr0334092	2262	2088.78	23.7627	1.67585
FBtr0070886	1275	1101.78	0	0
FBtr0082656	601	427.781	235.429	81.0719
FBtr0072852	1010	836.781	0	0
FBtr0340050	4223	4049.78	0	0
FBtr0073453	4280	4106.78	1126	40.3895
FBtr0340049	4369	4195.78	0	0
FBtr0087754	1011	837.781	0	0
FBtr0303218	1472	1298.78	0	0
FBtr0082573	780	606.781	2	0.485545
FBtr0331175	3209	3035.78	0	0
FBtr0075413	3283	3109.78	0	0
FBtr0100478	3274	3100.78	0	0
FBtr0100477	3153	2979.78	2140.46	105.817
FBtr0331176	3218	3044.78	0	0
FBtr0075412	3988	3814.78	593.539	22.9198
FBtr0080364	1336	1162.78	312.629	39.6061
FBtr0087183	712	538.781	0	0
FBtr0085570	1051	877.781	134	22.488
FBtr0081920	431	257.808	8	4.57115
FBtr0445733	479	305.781	0	0
FBtr0445734	774	600.781	0	0
FBtr0073812	1608	1434.78	133.763	13.7335
FBtr0300618	3959	3785.78	0	0
FBtr0113293	3353	3179.78	0	0
FBtr0113294	4195	4021.78	1	0.036628
FBtr0072123	1078	904.781	0	0
FBtr0343269	1334	1160.78	3.15154	0.399949
FBtr0307275	948	774.781	0	0
FBtr0307276	969	795.781	0	0
FBtr0087140	762	588.781	0	0
FBtr0340022	697	523.781	76	21.3745
FBtr0084461	1064	890.781	29	4.79577
FBtr0079130	888	714.781	166	34.2111
FBtr0091900	595	421.781	9.4957	3.31644
FBtr0299696	440	266.781	0	0
FBtr0343338	2468	2294.78	0	0
FBtr0299697	2058	1884.78	13	1.01605
FBtr0344996	670	496.781	0	0
FBtr0071561	1691	1517.78	0	0
FBtr0084476	4827	4653.78	103.616	3.27985
FBtr0084477	4997	4823.78	0.0176212	0.000538122
FBtr0334770	4940	4766.78	346.366	10.7039
FBtr0073987	2085	1911.78	4	0.308215
FBtr0347275	405	231.808	1	0.635482
FBtr0347276	409	235.808	0	0
FBtr0347277	596	422.781	0	0
FBtr0071334	2954	2780.78	1520	80.5209
FBtr0302022	2451	2277.78	1.98688	0.128496
FBtr0302023	4382	4208.78	0	0
FBtr0337028	2460	2286.78	0.0158572	0.00102149
FBtr0300071	1337	1163.78	0	0
FBtr0080544	970	796.781	348.651	64.4589
FBtr0088641	1358	1184.78	1173	145.845
FBtr0340263	1640	1466.78	0	0
FBtr0100481	1580	1406.78	51.6598	5.40951
FBtr0299780	1922	1748.78	15.3402	1.29219
FBtr0081828	1223	1049.78	0	0
FBtr0075898	3357	3183.78	549	25.4016
FBtr0076530	618	444.781	7.41302	2.45516
FBtr0340709	498	324.781	30.587	13.8732
FBtr0076959	3661	3487.78	0	0
FBtr0076958	3571	3397.78	0	0
FBtr0076961	3066	2892.78	0	0
FBtr0076960	2832	2658.78	20	1.1081
FBtr0307351	1447	1273.78	18.6342	2.155
FBtr0082451	3138	2964.78	14.2838	0.709713
FBtr0076138	1353	1179.78	0	0
FBtr0076139	1135	961.781	395.135	60.5202
FBtr0331546	1172	998.781	0	0
FBtr0331547	1316	1142.78	429.865	55.4116
FBtr0085964	2636	2462.78	1497.29	89.5595
FBtr0100407	2897	2723.78	37.7043	2.03916
FBtr0301870	2165	1991.78	5.21809e-06	3.85924e-07
FBtr0301871	2177	2003.78	0	0
FBtr0082133	2266	2092.78	0	0
FBtr0332171	2162	1988.78	398.163	29.4921
FBtr0114530	391	217.808	24	16.2319
FBtr0300947	587	413.781	0	0
FBtr0334066	557	383.781	22.186	8.51582
FBtr0081566	1005	831.781	0	0
FBtr0303649	921	747.781	1	0.196996
FBtr0082167	1281	1107.78	296.599	39.4409
FBtr0345176	1519	1345.78	0	0
FBtr0072777	1611	1437.78	1322	135.447
FBtr0075074	1802	1628.78	340	30.7502
FBtr0070564	729	555.781	2	0.5301
FBtr0080398	1020	846.781	907	157.786
FBtr0087592	1486	1312.78	18579.3	2084.82
FBtr0087593	1369	1195.78	4.24018	0.522353
FBtr0339955	1662	1488.78	168.017	16.6247
FBtr0304021	1481	1307.78	132.786	14.9571
FBtr0070551	840	666.781	0	0
FBtr0081827	2898	2724.78	1216	65.7406
FBtr0080854	3537	3363.78	1038.69	45.4873
FBtr0343814	4402	4228.78	953.309	33.2086
FBtr0076968	5772	5598.78	0	0
FBtr0301562	5735	5561.78	196	5.19127
FBtr0303841	1379	1205.78	0	0
FBtr0342636	778	604.781	0	0
FBtr0080523	825	651.781	0	0
FBtr0082866	1995	1821.78	219	17.7084
FBtr0070899	3232	3058.78	475	22.8758
FBtr0332507	522	348.781	5	2.11178
FBtr0087060	1464	1290.78	27	3.08136
FBtr0332981	506	332.781	0	0
FBtr0073281	550	376.781	0	0
FBtr0081132	1921	1747.78	155	13.064
FBtr0085035	965	791.781	0	0
FBtr0071542	1161	987.781	2	0.298264
FBtr0085943	443	269.781	12	6.55241
FBtr0078707	1130	956.781	6.88332	1.05978
FBtr0335215	991	817.781	412.117	74.236
FBtr0113074	3004	2830.78	0	0
FBtr0087929	3326	3152.78	23.8137	1.11266
FBtr0308613	3219	3045.78	0	0
FBtr0087930	2845	2671.78	19.4672	1.07333
FBtr0305076	2761	2587.78	200.462	11.4114
FBtr0100298	3370	3196.78	67.1671	3.09511
FBtr0305077	2889	2715.78	66.0896	3.58484
FBtr0071567	2312	2138.78	0	0
FBtr0345356	2134	1960.78	0	0
FBtr0303882	4909	4735.78	0.000732092	2.27723e-05
FBtr0308122	4861	4687.78	192.455	6.04774
FBtr0070099	2279	2105.78	1	0.0699549
FBtr0334012	1508	1334.78	0	0
FBtr0309854	368	194.808	0	0
FBtr0074783	1110	936.781	195.28	30.7079
FBtr0089944	1357	1183.78	119	14.8084
FBtr0345635	1205	1031.78	0	0
FBtr0081376	965	791.781	0	0
FBtr0081697	693	519.781	52.6018	14.9077
FBtr0347362	1295	1121.78	35.3903	4.64738
FBtr0078267	1959	1785.78	50	4.12452
FBtr0080436	1557	1383.78	318.922	33.9507
FBtr0305673	653	479.781	0	0
FBtr0110767	342	168.808	0	0
FBtr0079827	5339	5165.78	1.47679e-07	4.21129e-09
FBtr0079828	4876	4702.78	3.04168e-07	9.52775e-09
FBtr0079826	5480	5306.78	259.999	7.21726
FBtr0079825	5535	5361.78	0.000850232	2.33593e-05
FBtr0080280	1155	981.781	0	0
FBtr0072314	975	801.781	1	0.183728
FBtr0113429	2989	2815.78	1	0.0523158
FBtr0308072	635	461.781	0	0
FBtr0084701	1528	1354.78	0	0
FBtr0084702	1738	1564.78	0	0
FBtr0072129	3070	2896.78	1138	57.8706
FBtr0290139	2389	2215.78	8.80513	0.585384
FBtr0290140	2359	2185.78	25.7613	1.73617
FBtr0290141	2561	2387.78	11.8461	0.730824
FBtr0290138	2500	2326.78	11.1833	0.708022
FBtr0290137	2328	2154.78	11.4041	0.779634
FBtr0074673	1068	894.781	1	0.164632
FBtr0346019	1146	972.781	0	0
FBtr0070432	5940	5766.78	215.251	5.49848
FBtr0345598	6048	5874.78	26.1873	0.656645
FBtr0343589	5695	5521.78	0	0
FBtr0301515	5724	5550.78	189.427	5.02713
FBtr0302052	2225	2051.78	14.0578	1.0093
FBtr0087770	2184	2010.78	0	0
FBtr0302053	2585	2411.78	0	0
FBtr0310498	5718	5544.78	105.667	2.8073
FBtr0302054	2667	2493.78	339.796	20.072
FBtr0332947	809	635.781	5626.68	1303.7
FBtr0345627	960	786.781	57.3152	10.7312
FBtr0077256	1156	982.781	0	0
FBtr0339901	2591	2417.78	1	0.0609277
FBtr0075655	2292	2118.78	0	0
FBtr0303378	2043	1869.78	0	0
FBtr0333935	1843	1669.78	11	0.970431
FBtr0344235	1866	1692.78	0	0
FBtr0075656	2092	1918.78	0	0
FBtr0072450	1060	886.781	0	0
FBtr0073156	2104	1930.78	0	0
FBtr0330070	2104	1930.78	0	0
FBtr0073155	2039	1865.78	0	0
FBtr0330071	2092	1918.78	0	0
