target_id	length	eff_length	est_counts	tpm
FBtr0340356	836	658.383	10.5583	2.50187
FBtr0340357	1399	1221.38	0	0
FBtr0339661	1117	939.383	1.29335	0.214793
FBtr0339659	649	471.383	1.8248	0.603933
FBtr0339660	741	563.383	1289.32	357.031
FBtr0076462	697	519.383	135	40.5502
FBtr0273202	1638	1460.38	0	0
FBtr0078089	556	378.383	79	32.5719
FBtr0113751	1961	1783.38	11.9685	1.04699
FBtr0339923	1492	1314.38	13.331	1.5823
FBtr0113750	1246	1068.38	0	0
FBtr0113752	1874	1696.38	6.70047	0.616211
FBtr0075478	694	516.383	0	0
FBtr0331606	1665	1487.38	0	0
FBtr0070526	1758	1580.38	67	6.61394
FBtr0332321	2100	1922.38	0	0
FBtr0300674	1789	1611.38	0	0
FBtr0300803	2813	2635.38	1415	83.7645
FBtr0083729	6526	6348.38	74	1.81851
FBtr0078736	952	774.383	282	56.8121
FBtr0342783	3267	3089.38	0	0
FBtr0334591	619	441.383	5.80767	2.05274
FBtr0083174	543	365.383	49.1923	21.0037
FBtr0083442	3081	2903.38	0	0
FBtr0070442	2045	1867.38	226	18.8809
FBtr0304709	1562	1384.38	59.7422	6.73244
FBtr0082356	1472	1294.38	0.140344	0.0169153
FBtr0077422	1685	1507.38	5	0.51748
FBtr0305684	2045	1867.38	3680.75	307.504
FBtr0080998	2255	2077.38	69.2461	5.20028
FBtr0082763	2939	2761.38	639	36.1012
FBtr0081179	751	573.383	83	22.583
FBtr0072956	6418	6240.38	5559.52	138.987
FBtr0072957	5506	5328.38	0	0
FBtr0072958	5206	5028.38	19.6092	0.608384
FBtr0333364	4618	4440.38	3325.19	116.827
FBtr0333362	5271	5093.38	643.179	19.7003
FBtr0333363	4282	4104.38	51.1746	1.94515
FBtr0333365	5643	5465.38	437.491	12.4881
FBtr0072959	4268	4090.38	1100.83	41.986
FBtr0299989	2259	2081.38	82.8948	6.2133
FBtr0305036	6584	6406.38	0	0
FBtr0305037	6489	6311.38	0	0
FBtr0310203	508	330.383	0	0
FBtr0301028	5788	5610.38	0	0
FBtr0330381	5049	4871.38	1.5	0.0480382
FBtr0336712	6669	6491.38	0	0
FBtr0084197	5049	4871.38	1.5	0.0480382
FBtr0084107	708	530.383	83.3568	24.5188
FBtr0347217	2819	2641.38	23.1239	1.36577
FBtr0332602	3470	3292.38	0.000255549	1.21091e-05
FBtr0079228	3481	3303.38	157.303	7.42893
FBtr0079229	2998	2820.38	6.69644	0.370411
FBtr0334641	7845	7667.38	40.4014	0.822047
FBtr0112788	7572	7394.38	99.8155	2.10593
FBtr0334640	7572	7394.38	138.783	2.92808
FBtr0077806	845	667.383	0	0
FBtr0070461	931	753.383	0	0
FBtr0070204	819	641.383	1	0.243237
FBtr0100495	1631	1453.38	14.5	1.55645
FBtr0100496	1009	831.383	0	0
FBtr0075548	1191	1013.38	289	44.491
FBtr0343845	1008	830.383	0	0
FBtr0077948	1085	907.383	0	0
FBtr0340534	706	528.383	0.999371	0.29507
FBtr0086534	709	531.383	0.000628557	0.000184537
FBtr0113196	2168	1990.38	10	0.78381
FBtr0113197	2286	2108.38	0	0
FBtr0088769	1139	961.383	0	0
FBtr0087206	981	803.383	81	15.7293
FBtr0078529	1835	1657.38	9	0.847163
FBtr0082679	2324	2146.38	10.2712	0.746554
FBtr0345644	2180	2002.38	0	0
FBtr0112627	1891	1713.38	1	0.0910528
FBtr0335509	7090	6912.38	0	0
FBtr0335510	7309	7131.38	0	0
FBtr0075528	2003	1825.38	23.5776	2.01508
FBtr0075529	2881	2703.38	55.4224	3.19835
FBtr0076946	1737	1559.38	0	0
FBtr0076945	1932	1754.38	0	0
FBtr0309073	640	462.383	0	0
FBtr0345503	692	514.383	0	0
FBtr0071929	569	391.383	1	0.398607
FBtr0307554	3546	3368.38	7.9099	0.366351
FBtr0307555	4528	4350.38	3.0901	0.110814
FBtr0070000	3537	3359.38	0	0
FBtr0072625	818	640.383	1	0.243617
FBtr0082880	2122	1944.38	1	0.0802353
FBtr0303833	1752	1574.38	14	1.38728
FBtr0082418	4250	4072.38	583	22.3341
FBtr0343784	1136	958.383	1020	166.038
FBtr0077679	1346	1168.38	0	0
FBtr0113304	2372	2194.38	3	0.213283
FBtr0113303	2129	1951.38	0	0
FBtr0334534	4716	4538.38	0	0
FBtr0334533	4231	4053.38	0	0
FBtr0300273	881	703.383	27	5.98852
FBtr0088030	2927	2749.38	3.39852	0.192842
FBtr0304622	7498	7320.38	1.60148	0.03413
FBtr0114523	1268	1090.38	11	1.57384
FBtr0082154	980	802.383	0	0
FBtr0303395	626	448.383	0	0
FBtr0303396	732	554.383	0	0
FBtr0345416	3360	3182.38	266.68	13.0733
FBtr0086746	2823	2645.38	357.32	21.0725
FBtr0087918	1191	1013.38	0	0
FBtr0078614	1167	989.383	0	0
FBtr0089105	1573	1395.38	919.967	102.855
FBtr0333676	1584	1406.38	0.0333978	0.00370477
FBtr0340140	5277	5099.38	0	0
FBtr0071111	3920	3742.38	35.803	1.49251
FBtr0071109	3570	3392.38	66.8066	3.07229
FBtr0071110	5254	5076.38	52.3904	1.61007
FBtr0080752	4361	4183.38	1	0.0372924
FBtr0300848	4696	4518.38	0	0
FBtr0084629	1814	1636.38	207.254	19.759
FBtr0303828	448	270.41	0	0
FBtr0310540	3716	3538.38	354.825	15.6443
FBtr0310541	4156	3978.38	59.9162	2.34955
FBtr0310539	6932	6754.38	29.2324	0.675189
FBtr0089091	5558	5380.38	6.02634	0.174738
FBtr0074202	1462	1284.38	140	17.0052
FBtr0071975	2120	1942.38	0	0
FBtr0074186	1472	1294.38	130.889	15.7757
FBtr0074189	1317	1139.38	25.2825	3.46177
FBtr0074187	1389	1211.38	201.819	25.9913
FBtr0074185	1734	1556.38	17.7364	1.77786
FBtr0074188	1280	1102.38	258.273	36.5505
FBtr0070655	349	171.43	67	60.9728
FBtr0304995	5071	4893.38	831.732	26.5169
FBtr0333948	6177	5999.38	397.525	10.3373
FBtr0304993	5196	5018.38	380.61	11.8322
FBtr0304999	3837	3659.38	59.354	2.5304
FBtr0304996	5191	5013.38	541.178	16.8406
FBtr0304998	6741	6563.38	428.352	10.1817
FBtr0304994	4907	4729.38	1045.49	34.4875
FBtr0304997	4954	4776.38	669.762	21.876
FBtr0078630	1505	1327.38	260.734	30.6443
FBtr0074001	3696	3518.38	40.2101	1.78295
FBtr0340433	3171	2993.38	112.79	5.87835
FBtr0074002	2975	2797.38	0	0
FBtr0080406	913	735.383	20	4.24291
FBtr0085217	1894	1716.38	2	0.181787
FBtr0083609	1999	1821.38	152.378	13.0517
FBtr0077835	2956	2778.38	514	28.8615
FBtr0309077	570	392.383	0	0
FBtr0073460	934	756.383	132	27.2257
FBtr0071035	1634	1456.38	1	0.10712
FBtr0306577	1617	1439.38	12.5541	1.36068
FBtr0072965	1449	1271.38	21.8747	2.68419
FBtr0331414	1689	1511.38	0	0
FBtr0072966	1245	1067.38	0	0
FBtr0072963	1560	1382.38	0	0
FBtr0072964	1488	1310.38	324.571	38.642
FBtr0333458	1827	1649.38	0	0
FBtr0078379	1822	1644.38	0	0
FBtr0078704	2351	2173.38	777	55.7741
FBtr0343225	2926	2748.38	0	0
FBtr0079076	2617	2439.38	0	0
FBtr0301233	1859	1681.38	0	0
FBtr0301232	2019	1841.38	0	0
FBtr0080325	1704	1526.38	224	22.8945
FBtr0304640	468	290.383	0	0
FBtr0332368	577	399.383	0	0
FBtr0302717	1647	1469.38	0	0
FBtr0087742	1020	842.383	52	9.63033
FBtr0077193	1021	843.383	502.576	92.966
FBtr0076793	3622	3444.38	0	0
FBtr0332144	4108	3930.38	7	0.27785
FBtr0334873	2620	2442.38	47.8558	3.05681
FBtr0085437	2615	2437.38	1218.73	78.0067
FBtr0085438	2623	2445.38	903.028	57.6105
FBtr0110909	2092	1914.38	2562.31	208.81
FBtr0307890	4777	4599.38	5	0.169597
FBtr0083949	1242	1064.38	116.97	17.1445
FBtr0083948	1055	877.383	220.03	39.1237
FBtr0073037	457	279.383	1	0.558402
FBtr0301161	3466	3288.38	0	0
FBtr0333393	2073	1895.38	0	0
FBtr0070781	2983	2805.38	0	0
FBtr0340495	3633	3455.38	0	0
FBtr0332644	1805	1627.38	5.69874	0.546307
FBtr0075971	1337	1159.38	0	0
FBtr0079061	1673	1495.38	5	0.521633
FBtr0084958	1305	1127.38	35	4.84333
FBtr0310097	2627	2449.38	0	0
FBtr0299833	2969	2791.38	19.6347	1.09737
FBtr0310096	2765	2587.38	11.6288	0.701166
FBtr0310093	2699	2521.38	0	0
FBtr0301443	2708	2530.38	0	0
FBtr0299832	2217	2039.38	0	0
FBtr0310094	2753	2575.38	0	0
FBtr0301444	3263	3085.38	47.1052	2.38181
FBtr0310095	2801	2623.38	0	0
FBtr0303904	3104	2926.38	1.63948e-07	8.7402e-09
FBtr0080088	3229	3051.38	520.605	26.617
FBtr0333412	3578	3400.38	58.3954	2.67916
FBtr0088622	2748	2570.38	0	0
FBtr0114598	2680	2502.38	73	4.5511
FBtr0344094	1603	1425.38	0	0
FBtr0110976	1727	1549.38	8.9616	0.902348
FBtr0344024	1900	1722.38	17.6772	1.60114
FBtr0110977	1732	1554.38	173.181	17.3816
FBtr0080541	5635	5457.38	1218	34.8185
FBtr0332826	2548	2370.38	0	0
FBtr0332822	2799	2621.38	0	0
FBtr0332833	2913	2735.38	0	0
FBtr0332830	5929	5751.38	0	0
FBtr0332819	3240	3062.38	0	0
FBtr0332828	3074	2896.38	0	0
FBtr0332835	3268	3090.38	0	0
FBtr0332820	2515	2337.38	0	0
FBtr0332832	3546	3368.38	0	0
FBtr0332829	3107	2929.38	0	0
FBtr0332827	3076	2898.38	0	0
FBtr0332821	3497	3319.38	0	0
FBtr0332834	2827	2649.38	0	0
FBtr0332831	5587	5409.38	0	0
FBtr0332825	2802	2624.38	0	0
FBtr0332823	2956	2778.38	0	0
FBtr0332824	3056	2878.38	0	0
FBtr0087681	2030	1852.38	88.2425	7.43181
FBtr0087684	1824	1646.38	0	0
FBtr0087683	2330	2152.38	3.75703	0.272316
FBtr0087682	1874	1696.38	0.000469123	4.3143e-05
FBtr0113450	1795	1617.38	0	0
FBtr0299543	1367	1189.38	9	1.18051
FBtr0086304	2708	2530.38	329.054	20.2875
FBtr0073369	1463	1285.38	0	0
FBtr0339484	2635	2457.38	0	0
FBtr0114570	2752	2574.38	0	0
FBtr0088196	2782	2604.38	0	0
FBtr0114569	2665	2487.38	0	0
FBtr0091883	413	235.41	3.33572	2.21061
FBtr0100046	2404	2226.38	0	0
FBtr0301034	1316	1138.38	0	0
FBtr0114546	2096	1918.38	1	0.0813228
FBtr0075606	818	640.383	0	0
FBtr0300758	791	613.383	0	0
FBtr0113333	817	639.383	0	0
FBtr0334086	1026	848.383	0	0
FBtr0084111	1856	1678.38	0	0
FBtr0333555	527	349.383	0	0
FBtr0088744	792	614.383	0	0
FBtr0076183	2792	2614.38	73.5373	4.3882
FBtr0333388	3923	3745.38	132.463	5.51753
FBtr0333389	3956	3778.38	5.25121e-06	2.16821e-07
FBtr0077648	2906	2728.38	641.617	36.6875
FBtr0302528	864	686.383	18	4.09123
FBtr0079735	1037	859.383	0	0
FBtr0114539	531	353.383	0	0
FBtr0114540	788	610.383	0	0
FBtr0071680	2259	2081.38	82.8948	6.2133
FBtr0071681	2320	2142.38	16.4737	1.19961
FBtr0080033	2141	1963.38	145.27	11.543
FBtr0074940	2384	2206.38	995	70.3541
FBtr0075230	719	541.383	63	18.1545
FBtr0112619	2826	2648.38	0	0
FBtr0330221	2811	2633.38	4	0.23697
FBtr0342612	3601	3423.38	0	0
FBtr0330222	3637	3459.38	0	0
FBtr0075032	1182	1004.38	83.4487	12.9619
FBtr0330093	1123	945.383	0.55129	0.0909746
FBtr0080847	2178	2000.38	34.8778	2.72009
FBtr0080846	2356	2178.38	150.203	10.757
FBtr0080845	2005	1827.38	1018.22	86.9277
FBtr0337081	1999	1821.38	0	0
FBtr0080844	1893	1715.38	266.703	24.2557
FBtr0301640	1148	970.383	0	0
FBtr0078789	1133	955.383	2	0.326588
FBtr0074475	1643	1465.38	271	28.8513
FBtr0074430	2719	2541.38	0	0
FBtr0334459	2724	2546.38	0	0
FBtr0074325	1366	1188.38	2	0.262555
FBtr0345605	881	703.383	8.4745	1.87962
FBtr0076441	632	454.383	45.5255	15.6308
FBtr0076622	881	703.383	939	208.267
FBtr0072887	3544	3366.38	1	0.046343
FBtr0330187	3544	3366.38	1	0.046343
FBtr0075197	1354	1176.38	84.1393	11.1583
FBtr0345794	1188	1010.38	0	0
FBtr0071731	1258	1080.38	0	0
FBtr0070656	3606	3428.38	29.812	1.35659
FBtr0343574	3491	3313.38	132.188	6.22398
FBtr0079681	1454	1276.38	26	3.1779
FBtr0340633	2442	2264.38	219.038	15.091
FBtr0074476	2689	2511.38	0	0
FBtr0346186	3297	3119.38	7.2968	0.364932
FBtr0100463	2119	1941.38	620.665	49.8762
FBtr0082923	2169	1991.38	199.972	15.6661
FBtr0309997	2055	1877.38	0	0
FBtr0082921	2316	2138.38	0	0
FBtr0344157	2535	2357.38	0	0
FBtr0309998	1927	1749.38	4.68326e-08	4.17649e-09
FBtr0309999	2113	1935.38	133.475	10.7592
FBtr0082922	1997	1819.38	43.5532	3.73459
FBtr0088204	318	140.43	0	0
FBtr0087880	1124	946.383	249	41.0469
FBtr0005088	2411	2233.38	2287.52	159.79
FBtr0306102	2588	2410.38	0	0
FBtr0100533	2342	2164.38	1510.3	108.862
FBtr0339789	2757	2579.38	103.07	6.23398
FBtr0100535	2355	2177.38	178.111	12.7615
FBtr0079543	6296	6118.38	1186	30.241
FBtr0075687	694	516.383	0	0
FBtr0082844	613	435.383	0	0
FBtr0302358	1421	1243.38	0	0
FBtr0089644	1510	1332.38	0	0
FBtr0089645	1580	1402.38	0	0
FBtr0086217	1626	1448.38	0	0
FBtr0344669	19353	19175.4	0	0
FBtr0070742	16076	15898.4	26.431	0.259363
FBtr0303823	642	464.383	0	0
FBtr0082181	3610	3432.38	168	7.63592
FBtr0308253	18006	17828.4	783.104	6.8526
FBtr0308255	17731	17553.4	310.176	2.75673
FBtr0078145	8225	8047.38	405.223	7.85574
FBtr0078144	17943	17765.4	4633.6	40.6903
FBtr0299837	18528	18350.4	3223.96	27.4089
FBtr0308254	17733	17555.4	418.7	3.72083
FBtr0310519	1505	1327.38	0	0
FBtr0074342	1700	1522.38	227	23.2621
FBtr0082683	1095	917.383	0	0
FBtr0085753	4066	3888.38	0	0
FBtr0086774	2799	2621.38	439.67	26.1664
FBtr0086773	2561	2383.38	1337.33	87.5371
FBtr0083145	881	703.383	2	0.443594
FBtr0071934	1742	1564.38	851.177	84.8837
FBtr0345505	1864	1686.38	13.8228	1.27876
FBtr0070508	931	753.383	0	0
FBtr0343600	747	569.383	194	53.1551
FBtr0085104	1072	894.383	2	0.348862
FBtr0346170	1775	1597.38	1.21757e-05	1.18914e-06
FBtr0336923	8207	8029.38	2.49166	0.0484122
FBtr0071386	1762	1584.38	0.508325	0.0500528
FBtr0307489	2007	1829.38	0	0
FBtr0082323	1377	1199.38	0	0
FBtr0086882	1642	1464.38	72	7.67053
FBtr0340278	1872	1694.38	0	0
FBtr0073600	1481	1303.38	97	11.6104
FBtr0091910	595	417.383	1.88338	0.703963
FBtr0079160	1396	1218.38	155.614	19.9256
FBtr0332037	1297	1119.38	7.38645	1.02945
FBtr0344127	834	656.383	4.09508	0.973313
FBtr0080274	876	698.383	3.45246	0.771227
FBtr0086581	1563	1385.38	112.923	12.7162
FBtr0086580	1772	1594.38	201.077	19.6752
FBtr0085270	1246	1068.38	314	45.8511
FBtr0084713	1933	1755.38	0	0
FBtr0091879	528	350.383	0	0
FBtr0087905	2809	2631.38	11	0.652163
FBtr0302894	408	230.41	0	0
FBtr0075192	1814	1636.38	26	2.47877
FBtr0110847	1794	1616.38	0	0
FBtr0110846	1800	1622.38	0	0
FBtr0070199	1430	1252.38	0	0
FBtr0310612	1564	1386.38	0	0
FBtr0332974	2407	2229.38	40.7423	2.85107
FBtr0078041	2416	2238.38	70.2577	4.89674
FBtr0339628	1499	1321.38	0	0
FBtr0472670	1223	1045.38	24	3.58165
FBtr0087896	1223	1045.38	24	3.58165
FBtr0075603	524	346.383	2	0.900784
FBtr0073286	4644	4466.38	836	29.201
FBtr0346538	4779	4601.38	0	0
FBtr0290131	4246	4068.38	1	0.0383465
FBtr0330171	4246	4068.38	1	0.0383465
FBtr0085382	3369	3191.38	21.6028	1.05604
FBtr0335406	3448	3270.38	41.3972	1.97478
FBtr0085383	3566	3388.38	0	0
FBtr0307343	1047	869.383	39.2601	7.04511
FBtr0075227	1064	886.383	0	0
FBtr0299819	3871	3693.38	18.5648	0.784177
FBtr0273349	1138	960.383	1	0.162444
FBtr0273348	1364	1186.38	0	0
FBtr0082417	1378	1200.38	32	4.15889
FBtr0089126	5346	5168.38	930.089	28.0749
FBtr0345284	7812	7634.38	0	0
FBtr0307379	5372	5194.38	178.725	5.36784
FBtr0089125	7231	7053.38	52.5487	1.16228
FBtr0334479	5190	5012.38	3.90482e-07	1.21536e-08
FBtr0072759	517	339.383	45	20.6857
FBtr0345807	2360	2182.38	43.2155	3.08927
FBtr0072866	2259	2081.38	597.784	44.8064
FBtr0088816	648	470.383	28.4564	9.43791
FBtr0339297	1076	898.383	6.76787	1.17527
FBtr0073837	715	537.383	6	1.74187
FBtr0112763	1339	1161.38	0	0
FBtr0345621	1267	1089.38	0	0
FBtr0308082	3138	2960.38	0	0
FBtr0345116	954	776.383	1.45346	0.292062
FBtr0074695	3079	2901.38	6.54654	0.352009
FBtr0084634	978	800.383	2	0.389834
FBtr0339118	1590	1412.38	3	0.331372
FBtr0083830	1220	1042.38	27	4.04095
FBtr0112367	401	223.41	1	0.698304
FBtr0332421	816	638.383	0	0
FBtr0088116	685	507.383	232	71.3345
FBtr0074683	2559	2381.38	24.2905	1.59131
FBtr0343320	2278	2100.38	640.709	47.5894
FBtr0100258	1461	1283.38	29.9666	3.64275
FBtr0333551	1603	1425.38	5.5809	0.61083
FBtr0087005	1402	1224.38	50.4525	6.42855
FBtr0087006	1764	1586.38	0	0
FBtr0076599	1547	1369.38	6	0.683556
FBtr0100025	6035	5857.38	165.787	4.41566
FBtr0329953	6035	5857.38	165.787	4.41566
FBtr0100026	7194	7016.38	251.234	5.58615
FBtr0339708	1726	1548.38	41.9894	4.23066
FBtr0300496	1834	1656.38	46.0106	4.33356
FBtr0081545	1825	1647.38	1.19818e-08	1.13469e-09
FBtr0310527	1878	1700.38	0	0
FBtr0070182	2214	2036.38	230	17.6204
FBtr0082173	1512	1334.38	76	8.88547
FBtr0336871	1381	1203.38	44.7681	5.8038
FBtr0086180	1394	1216.38	5484.23	703.385
FBtr0070446	1027	849.383	3802	698.322
FBtr0306912	1526	1348.38	0	0
FBtr0343345	1022	844.383	12.2374	2.26099
FBtr0072189	815	637.383	51.7626	12.6696
FBtr0072190	875	697.383	0	0
FBtr0076666	830	652.383	1	0.239136
FBtr0091775	310	132.43	87.0043	102.495
FBtr0071617	1027	849.383	89	16.3468
FBtr0342888	1150	972.383	0	0
FBtr0071555	462	284.383	0	0
FBtr0300563	766	588.383	0	0
FBtr0086232	1584	1406.38	301	33.3895
FBtr0083085	4628	4450.38	3453.52	121.063
FBtr0082334	2062	1884.38	183.677	15.2067
FBtr0082333	2161	1983.38	207.323	16.3075
FBtr0076182	1058	880.383	11.8213	2.09479
FBtr0345692	2078	1900.38	11.1787	0.917696
FBtr0340307	4331	4153.38	280.63	10.5409
FBtr0074197	4362	4184.38	9.97542	0.371918
FBtr0074198	4304	4126.38	15.4566	0.584374
FBtr0074194	4077	3899.38	0.00201109	8.04605e-05
FBtr0340305	4389	4211.38	174.47	6.46313
FBtr0345133	3987	3809.38	948.419	38.8413
FBtr0340306	4104	3926.38	0.0470409	0.00186909
FBtr0071371	825	647.383	41	9.8803
FBtr0089427	5521	5343.38	581	16.9632
FBtr0472696	5146	4968.38	168.025	5.27603
FBtr0472700	5050	4872.38	0.100023	0.00320264
FBtr0472695	4813	4635.38	672.615	22.6375
FBtr0472699	4717	4539.38	0.245511	0.00843765
FBtr0472697	4849	4671.38	0	0
FBtr0472698	5182	5004.38	0.0138992	0.000433298
FBtr0110789	2175	1997.38	99.1942	7.74769
FBtr0334688	2073	1895.38	0	0
FBtr0082159	1841	1663.38	53.275	4.99665
FBtr0334687	1832	1654.38	0	0
FBtr0334689	2082	1904.38	65.5308	5.36832
FBtr0089554	7194	7016.38	251.234	5.58615
FBtr0089555	6035	5857.38	165.787	4.41566
FBtr0079371	2399	2221.38	379	26.6173
FBtr0332329	2652	2474.38	0	0
FBtr0078737	999	821.383	21	3.98861
FBtr0078338	522	344.383	0	0
FBtr0083060	2339	2161.38	0	0
FBtr0083057	2368	2190.38	39879.7	2840.4
FBtr0083059	2352	2174.38	91.9496	6.59722
FBtr0337053	2336	2158.38	38.3945	2.77516
FBtr0083055	2284	2106.38	432.387	32.0245
FBtr0083056	2359	2181.38	28.0062	2.00295
FBtr0083058	2280	2102.38	7783.54	577.581
FBtr0076231	453	275.383	2	1.13303
FBtr0303599	3919	3741.38	10.3878	0.433151
FBtr0304724	4206	4028.38	0	0
FBtr0334749	3930	3752.38	0.22724	0.0094477
FBtr0078496	3760	3582.38	0	0
FBtr0334750	3771	3593.38	0	0
FBtr0306597	3518	3340.38	14.3095	0.668306
FBtr0306596	3900	3722.38	0	0
FBtr0303600	4365	4187.38	0.115836	0.00431565
FBtr0334748	4765	4587.38	0	0
FBtr0306595	4706	4528.38	30.9596	1.0666
FBtr0306594	3359	3181.38	0	0
FBtr0085397	2589	2411.38	488.144	31.5813
FBtr0334867	2747	2569.38	457.856	27.8002
FBtr0332313	5967	5789.38	0	0
FBtr0070731	5992	5814.38	0	0
FBtr0332312	5932	5754.38	0	0
FBtr0302037	2875	2697.38	0	0
FBtr0301936	244	66.4574	0	0
FBtr0073227	3207	3029.38	1137	58.5536
FBtr0301207	3272	3094.38	0	0
FBtr0086280	4005	3827.38	60.7521	2.47632
FBtr0086281	3079	2901.38	241.831	13.0033
FBtr0309253	3753	3575.38	405.804	17.7069
FBtr0079810	1333	1155.38	0	0
FBtr0339985	6012	5834.38	0.000132691	3.5481e-06
FBtr0339986	6297	6119.38	51.594	1.31534
FBtr0302109	819	641.383	22.9432	5.58065
FBtr0302294	6321	6143.38	0.315687	0.00801672
FBtr0301513	2647	2469.38	11.4785	0.725178
FBtr0302560	5979	5801.38	906.34	24.3729
FBtr0345528	6199	6021.38	246.329	6.38214
FBtr0077312	3229	3051.38	160	8.18033
FBtr0070993	894	716.383	527	114.766
FBtr0085034	810	632.383	0	0
FBtr0332742	1164	986.383	0	0
FBtr0073363	1173	995.383	4	0.626927
FBtr0305220	419	241.41	0	0
FBtr0080807	440	262.41	0	0
FBtr0070460	1780	1602.38	33	3.21288
FBtr0078849	2166	1988.38	297.092	23.3098
FBtr0306106	1142	964.383	589.908	95.4293
FBtr0087853	2010	1832.38	21.8141	1.85724
FBtr0339705	1926	1748.38	410.186	36.6009
FBtr0343372	398	220.41	0	0
FBtr0080252	6939	6761.38	0	0
FBtr0078059	6672	6494.38	1915.53	46.0148
FBtr0329832	6454	6276.38	0.0093284	0.00023187
FBtr0079505	2652	2474.38	6.76513	0.426537
FBtr0079503	2765	2587.38	0	0
FBtr0079504	2749	2571.38	0	0
FBtr0114496	2711	2533.38	0	0
FBtr0299926	2001	1823.38	15	1.2834
FBtr0079999	2086	1908.38	0	0
FBtr0345142	2576	2398.38	1933.86	125.793
FBtr0335429	3232	3054.38	234.755	11.9905
FBtr0078936	2556	2378.38	165.106	10.83
FBtr0335430	2585	2407.38	31.1791	2.02053
FBtr0078937	2900	2722.38	445.328	25.5199
FBtr0078935	2627	2449.38	451.769	28.7744
FBtr0078938	2444	2266.38	0	0
FBtr0339812	977	799.383	0	0
FBtr0299568	1445	1267.38	0	0
FBtr0086574	1536	1358.38	0	0
FBtr0100137	1455	1277.38	0	0
FBtr0303831	508	330.383	0	0
FBtr0076457	1529	1351.38	263	30.3616
FBtr0073306	1126	948.383	0	0
FBtr0089576	1585	1407.38	21.1943	2.34939
FBtr0308352	1643	1465.38	223.806	23.8269
FBtr0345536	1248	1070.38	32.5255	4.74058
FBtr0086181	886	708.383	946.475	208.443
FBtr0333915	3103	2925.38	16	0.853267
FBtr0290198	1427	1249.38	31	3.87091
FBtr0075282	2335	2157.38	0	0
FBtr0075283	2028	1850.38	288	24.2817
FBtr0075641	3133	2955.38	0	0
FBtr0331831	2974	2796.38	0	0
FBtr0307388	851	673.383	0	0
FBtr0076699	461	283.383	0	0
FBtr0088662	3523	3345.38	0	0
FBtr0339287	3195	3017.38	23	1.18917
FBtr0308823	3463	3285.38	0	0
FBtr0299953	6153	5975.38	0	0
FBtr0299952	5918	5740.38	90.3485	2.45543
FBtr0081335	2134	1956.38	0	0
FBtr0081334	2011	1833.38	556	47.3118
FBtr0333269	5322	5144.38	16.8941	0.512328
FBtr0333268	5319	5141.38	36.1059	1.09559
FBtr0333270	5337	5159.38	0	0
FBtr0072642	5340	5162.38	0	0
FBtr0332424	4128	3950.38	0	0
FBtr0332425	4128	3950.38	0	0
FBtr0302927	4997	4819.38	0	0
FBtr0302926	4617	4439.38	1	0.0351419
FBtr0332627	896	718.383	49	10.6411
FBtr0339954	1244	1066.38	158	23.1149
FBtr0087622	1316	1138.38	0	0
FBtr0076192	565	387.383	0	0
FBtr0071070	3420	3242.38	383	18.4282
FBtr0084935	3287	3109.38	52.5163	2.63492
FBtr0339160	3128	2950.38	0	0
FBtr0339161	3161	2983.38	512.158	26.782
FBtr0339162	2951	2773.38	400.58	22.5334
FBtr0084937	3113	2935.38	2.74498	0.145889
FBtr0084936	2918	2740.38	0	0
FBtr0346509	402	224.41	0	0
FBtr0305907	487	309.383	0	0
FBtr0333876	4236	4058.38	140.711	5.40905
FBtr0075671	4268	4090.38	254.544	9.70836
FBtr0303342	5240	5062.38	0	0
FBtr0310575	4467	4289.38	1	0.0363708
FBtr0076726	1477	1299.38	0	0
FBtr0076727	1429	1251.38	1	0.124669
FBtr0113425	3357	3179.38	85.8441	4.21226
FBtr0332078	3282	3104.38	0	0
FBtr0075809	2491	2313.38	0	0
FBtr0075806	3279	3101.38	2.19351e-07	1.1034e-08
FBtr0075807	2496	2318.38	47.8154	3.21759
FBtr0075808	2570	2392.38	61.3405	4.00004
FBtr0332079	2499	2321.38	0	0
FBtr0308683	678	500.383	36.8899	11.5014
FBtr0074816	706	528.383	361.034	106.598
FBtr0074817	554	376.383	964.354	399.718
FBtr0074815	740	562.383	12.3496	3.42583
FBtr0339382	6902	6724.38	0.000237612	5.51269e-06
FBtr0299847	6156	5978.38	0	0
FBtr0300527	6994	6816.38	291.608	6.6741
FBtr0301766	6874	6696.38	105.192	2.4507
FBtr0299846	6273	6095.38	77.5935	1.98597
FBtr0339381	7588	7410.38	51.6181	1.0867
FBtr0299845	6877	6699.38	0	0
FBtr0330720	1034	856.383	1	0.182171
FBtr0079449	1087	909.383	0	0
FBtr0080575	831	653.383	30.6568	7.31992
FBtr0343661	1184	1006.38	0	0
FBtr0329825	1179	1001.38	26.5804	4.14104
FBtr0080984	1051	873.383	104	18.577
FBtr0091878	595	417.383	1.88338	0.703963
FBtr0077212	1785	1607.38	9	0.873516
FBtr0074400	729	551.383	0	0
FBtr0346194	1711	1533.38	0	0
FBtr0076700	561	383.383	0	0
FBtr0084630	2610	2432.38	195.77	12.5563
FBtr0084631	2509	2331.38	1.94663e-06	1.30262e-07
FBtr0273282	2679	2501.38	1010.26	63.0089
FBtr0334603	4498	4320.38	12.5141	0.451883
FBtr0273283	2581	2403.38	0.0002967	1.92594e-05
